id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54205245,Maison chaleureuse et confortable Bordeaux Bastide,53321895,Mikael,Cenon,Gambetta-Mairie-Lissandre,44.84794,-0.53582,Entire home/apt,99,4,14,2023-07-21,0.60,1,62,3,
54213025,Maison disponible été 2024,2716952,Cecile,Bordeaux,La Bastide,44.84629,-0.54542,Entire home/apt,130,80,0,,,1,155,0,330630113159C
54217195,#7 Apt avec parking et accès autonome,334305868,Olivier,Talence,Talence,44.80678,-0.58058,Entire home/apt,47,1,118,2024-02-22,4.46,15,355,40,
54222627,T2 refait à neuf avec un jardin et une terrasse,182142189,Theo,Martignas-sur-Jalle,Martignas-sur-Jalle,44.84305,-0.76277,Entire home/apt,45,1,27,2024-02-04,1.03,1,20,11,
54223452,Logement rénové à Pessac centre proche Bordeaux,18748024,Melissa,Pessac,Le Bourg,44.80581147353571,-0.6347605213522911,Entire home/apt,65,2,18,2023-09-09,0.84,1,357,8,
54226501,Chambre privée VILLA SERENITY Bordeaux,185920586,Imane,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.85773,-0.48893,Private room,80,1,18,2023-10-21,0.82,1,337,9,
54227708,Grand appartement Climatisé au centre de Bordeaux!,13870329,Georges,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83208,-0.5789,Entire home/apt,107,1,374,2024-03-17,14.13,7,0,184,33063004105E8
54229395,CHAMBRE IDÉALE POUR 1/2 PERSONNES CENTRE BORDEAUX,339559689,Emmanuel,Bordeaux,Nansouty - Saint Gens,44.8289,-0.5813,Private room,95,1,0,,,2,63,0,
54237039,Studio proche de Bordeaux,11872912,Marion,Gradignan,Gradignan,44.76588,-0.59089,Entire home/apt,50,2,9,2023-05-30,0.34,1,176,4,16121
54237610,Charmant APT T2 VERDI Gare St Jean (bail mobilité),230633080,Aquitain Home,Bordeaux,Bordeaux Sud,44.82228,-0.56059,Entire home/apt,45,30,2,2023-12-17,0.21,12,266,2,"Available with a mobility lease only (""bail mobilité"")"
54244652,Appartement en résidence avec parking,94689609,Laurent,Cenon,Gambetta-Mairie-Lissandre,44.84594082041648,-0.5357966441802908,Entire home/apt,,2,10,2022-11-21,0.52,1,0,0,
54246524,Bordeaux: agréable petite maison de ville,439899882,Claire,Bordeaux,Bordeaux Sud,44.8231,-0.5621,Entire home/apt,,1,1,2022-01-21,0.04,1,0,0,3306301134551
54246969,"Agréable PATIO - Chaleureux appartement CALME, rdc",55318991,Laetitia,Bordeaux,Bordeaux Sud,44.83164,-0.56861,Entire home/apt,101,2,25,2024-01-22,0.98,1,210,10,3306300685497
54271269,Magnifique appt 100M2  sauna terrasse lumineux 7p,7177093,Jeremie,Bordeaux,Bordeaux Sud,44.82619,-0.56422,Entire home/apt,180,6,5,2024-03-21,0.20,1,298,2,3306300704671
54272634,Petit appartement couple beau quartier,324034570,Gisele,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85094,-0.57294,Entire home/apt,80,3,29,2023-10-21,1.15,1,273,16,330630070404D
54277279,L'Atelier : studio douillet,42563949,Mathieu,Pessac,Nos,44.81228,-0.63669,Entire home/apt,45,1,158,2024-03-15,6.00,1,11,75,
54283494,"Apt90m²(2ch, salon,Terrasse,SDB,cuisine+esp.repas)",82114050,Maria,Talence,Talence,44.79587,-0.58749,Entire home/apt,85,28,20,2024-02-26,0.76,1,69,4,
54325978,"Maison avec jardin,proche commodités,aéroport,tram",440727801,Michel,Merignac,Centre ville (Merignac),44.8382,-0.66454,Entire home/apt,130,4,28,2024-03-04,1.11,1,317,13,
54328538,Aux portes de Bordeaux★L’Escale★MindUrGuest,51900855,Fabien,Lormont,Lormont,44.88356,-0.5294,Entire home/apt,60,2,149,2024-03-19,5.65,10,345,53,
54339569,Grand appartement lumineux avec vue dégagée,97728828,Alice,Bordeaux,La Bastide,44.84271,-0.55229,Entire home/apt,,2,7,2023-09-10,0.29,1,0,2,3306300708768
54348103,Chambre cosy à Cauderan,44101100,Sarah,Bordeaux,Caudran,44.85568050690667,-0.6367914321638457,Private room,,1,0,,,1,0,0,
54348389,"""Le secret d'Ornon"" Hammam, Spa et Sauna Privatif",28615676,Julie Et Rémi,Villenave-d'Ornon,Villenave-d'Ornon,44.778767,-0.576622,Entire home/apt,116,89,239,2024-03-05,9.76,4,155,100,
54349438,Bienvenue au LIFE BG ! Mieux qu'à la maison :),440992490,Hotel,Bordeaux,Bordeaux Sud,44.82835,-0.55953,Private room,121,1,32,2024-03-03,1.25,3,343,3,
54352204,Adorable guest house  parking gratuit sur place,16147146,Jean  Sébastien,Merignac,Chemin Long,44.8262,-0.67155,Entire home/apt,48,2,140,2024-03-22,5.49,1,329,51,
54353274,Appartement 2 chambres climatisé triangle d'or,441030028,Tifany,Bordeaux,Centre ville (Bordeaux),44.84392,-0.58075,Entire home/apt,165,2,43,2024-01-21,1.70,2,286,25,330630016968F
54365488,Chambre cosy dans maison - proche Gare Bordeaux,3204813,Marjolaine,Bordeaux,Bordeaux Sud,44.82004,-0.56518,Private room,,5,4,2022-05-27,0.15,2,0,0,
54382656,"Jolie Chambre, SDB privée +véranda vue sur jardin",69169311,Jessica,Talence,Talence,44.79904,-0.57928,Private room,25,2,12,2024-02-15,0.47,1,77,1,
54383894,Magnifique appartement vue panoramique & piscine,36721457,Laura,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83271,-0.5842,Entire home/apt,133,365,24,2022-11-07,0.94,1,365,0,33063007098AA
54397132,Appartement avec balcon proche de Bordeaux,28603043,Aline,Bruges,Bruges,44.88216793460165,-0.5875102751918497,Entire home/apt,68,2,4,2024-02-29,0.67,1,19,4,
54399821,Lovely apartment with garden and parking,414256747,Alfred,Merignac,Capeyron,44.84527,-0.6431,Entire home/apt,125,1,19,2024-03-03,0.74,43,358,9,
497881500679691961,Chambre privée dans une échoppe Bordelaise,32729125,Minh Thai,Bgles,Bgles,44.8097,-0.56345,Private room,55,1,33,2023-10-21,1.17,3,267,18,
518668325902310176,3 Studios House in Bordeaux near Victoire/Station,18796190,Julie,Bordeaux,Bordeaux Sud,44.82768,-0.57089,Entire home/apt,,1,0,,,35,0,0,3306300699387
518671855182633761,Appartement de charme côté Bordeaux,32729125,Minh Thai,Bgles,Bgles,44.808792355290855,-0.5615164460997594,Entire home/apt,88,1,86,2024-03-12,7.07,3,353,86,
530957816818266121,Loft Design Alcôve Lit chez l’Habitant + P. Dej!,29984382,Maxime,Bordeaux,Bordeaux Sud,44.82911,-0.56707,Private room,101,1,1,2022-06-05,0.05,1,331,0,
532474686085825440,Maison de charme en pierre,351325724,Vincent,Le Bouscat,Le Bouscat,44.863461,-0.586364,Entire home/apt,98,5,16,2023-12-30,0.67,2,181,4,
538063287892309403,Chambre dans maison,86166731,Mathilde,Le Haillan,Le Haillan,44.87119,-0.67737,Private room,35,2,16,2024-03-06,0.60,1,170,7,
539133235999292079,★Le petit paradis du Haut-Lévêque★Pessac★Tram B★,431718686,Florian,Pessac,Arago-La Chataigneraie,44.787151,-0.654017,Entire home/apt,64,1,95,2024-02-22,3.60,7,347,42,
539458592658352553,Marie Brizard,15145952,Pierre,Bordeaux,Centre ville (Bordeaux),44.84053,-0.59075,Private room,198,1,0,,,4,97,0,
542494537233962100,Joli T2 lumineux dans le quartier Bastide,110688254,Estelle,Bordeaux,La Bastide,44.84157,-0.55653,Entire home/apt,,365,0,,,1,0,0,3306300710061
543867033519264352,Le Charmant Gambetta,65168117,Veronique,Bordeaux,Centre ville (Bordeaux),44.84196,-0.58553,Entire home/apt,67,1,121,2024-03-22,4.66,4,88,58,33063007056AD
543963698357347767,Bordeaux : au coeur d'un quartier historique,358950537,Alexis,Bordeaux,Bordeaux Sud,44.83506,-0.56865,Entire home/apt,45,30,1,2022-05-10,0.04,1,62,0,"Available with a mobility lease only (""bail mobilité"")"
544195907696542103,Ravissante maison contemporaine avec piscine,105472471,Magali,Gradignan,Gradignan,44.768494,-0.628314,Entire home/apt,290,7,3,2023-08-06,0.15,3,26,1,
544650700257206632,Hyper centre de Bordeaux - bail mobilité,28034848,Cristina,Bordeaux,Centre ville (Bordeaux),44.83993668552968,-0.5703607352275019,Entire home/apt,20,30,7,2024-02-01,0.35,2,145,4,"Available with a mobility lease only (""bail mobilité"")"
545211807949481639,Appartement centre avec balcon - Fernand Lafargue,57757397,Sophie,Bordeaux,Centre ville (Bordeaux),44.8385,-0.57038,Entire home/apt,56,30,27,2023-09-20,1.03,2,130,3,3306300703841
545211816462062274,Logement Centre avec Terasse - proche Gare,57757397,Sophie,Bordeaux,Bordeaux Sud,44.81888,-0.56493,Entire home/apt,,3,19,2024-03-02,1.27,2,0,15,3306300703947
545605400731235464,Chambre avec petit déjeuner - Maison arborée.,92174578,Marie Gabrielle,Le Bouscat,Le Bouscat,44.86483,-0.59623,Private room,,3,1,2022-02-03,0.04,2,0,0,
545618092200595869,Échoppe bordelaise de charme avec parking gratuit,12785069,Maeva,Bordeaux,Nansouty - Saint Gens,44.8241,-0.57388,Entire home/apt,119,2,123,2024-03-20,5.13,1,140,57,3306300688346
546083692708583023,Joli 60m2 hyper centre avec parking,35202398,Sébastien,Bordeaux,Centre ville (Bordeaux),44.84638,-0.58007,Entire home/apt,,2,17,2023-10-30,0.85,1,0,6,3306300710167
546159490792623801,Maison avec piscine et jacuzzi - Bordeaux & Médoc,441719557,Soveacha,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.914375,-0.748185,Entire home/apt,,7,2,2022-08-21,0.10,1,0,0,
546352121683172525,"Appart spacieux, 1chambre (lit double et bureau)",409997619,Esther,Floirac,Floirac,44.83559,-0.53469,Private room,,3,3,2022-04-15,0.12,1,0,0,
546352726396262922,"Superbe appartement, emplacement idéal",30271550,Anaïs,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85517,-0.56816,Private room,48,2,27,2023-12-08,1.17,1,33,5,
546853943806744975,Bordeaux Saint-Michel. Superbe Appartement,12569180,Sylvain,Bordeaux,Bordeaux Sud,44.83445,-0.56729,Entire home/apt,133,3,2,2022-05-29,0.08,1,28,0,33063007119D3
546910571096618212,Le cosy Gambetta,65168117,Veronique,Bordeaux,Centre ville (Bordeaux),44.84096,-0.58742,Entire home/apt,66,1,116,2024-03-14,4.54,4,87,47,33063007057B3
547087552060221987,"Charmant studio entre Ville, campagne et mer",64451261,Anaïs,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.87822,-0.68794,Entire home/apt,60,2,45,2024-01-24,1.78,1,320,17,
547513668109972944,T2 agréable dans un quartier calme,22158484,Lionel,Bordeaux,La Bastide,44.852079,-0.5430261,Entire home/apt,60,2,36,2024-03-17,3.08,1,36,36,3306300936039
547522184966048053,Maison d'architecte avec piscine dans Bordeaux,45303319,Louise,Bordeaux,Caudran,44.8561,-0.60599,Entire home/apt,190,2,17,2023-12-19,0.72,1,227,10,3306300710685
547683308869489172,Superbe appartement t4 avec rooftop et 1 parking,79222668,Audrey,Bordeaux,Centre ville (Bordeaux),44.84357,-0.58263,Entire home/apt,,2,10,2023-07-02,0.40,2,0,1,330630071078B
547686343077137516,Jolie chambre avec salle de bain privée & parking,79222668,Audrey,Bordeaux,Centre ville (Bordeaux),44.84342,-0.58283,Private room,,2,0,,,2,0,0,
548177941923616511,★ Maison 92m2 ★ Pessac ★  Netflix ★ Bus ★ Train,430804405,Eric,Pessac,Le Monteil,44.80357,-0.64063,Entire home/apt,90,1,91,2023-10-29,3.48,2,140,31,
548241168852015152,Charmant appartement au cœur de bordeaux,226701864,Amélie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83487,-0.5833,Entire home/apt,78,2,21,2023-09-08,0.80,1,288,14,33063007111A3
548248365744588116,Magnifique 3 chambres avec terrasse (Parlement),9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.840511,-0.572313,Entire home/apt,,90,2,2023-06-01,0.13,50,237,1,"Available with a mobility lease only (""bail mobilité"")"
548248389329784286,"Appart 3ch, 115m2 av terrasse, clim & parking.",72691486,Arnaud,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83224939999999,-0.5942033,Entire home/apt,140,90,0,,,80,117,0,"Available with a mobility lease only (""bail mobilité"")"
548304342222402234,Chambre privé dans grand appartement à bordeaux,108418333,Margaux,Bordeaux,Bordeaux Sud,44.82703,-0.56995,Private room,52,1,37,2023-10-01,1.44,1,362,19,
548440295853608564,"APPT CARLA,  Agréable T2, Mérignac Saint-Augustin",152456716,Virginie,Merignac,La Glacire,44.832939,-0.618727,Entire home/apt,70,3,58,2023-12-27,2.28,2,81,18,
548538113792400017,Guest house avec terrasse en bois,58579537,Capucine,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89815,-0.73272,Entire home/apt,45,1,74,2024-02-16,3.43,1,134,43,
548582986569785972,Studio Cosy Bordeaux - Parking privé Netflix TramA,404025992,Elodie,Cenon,Palmer-Gravires-Cavailles,44.85663,-0.52414,Entire home/apt,58,1,132,2024-03-09,5.06,2,278,38,
549066938992795310,Bright apartment in hypercentre for 4 people,224295815,Bordeaux,Bordeaux,Bordeaux Sud,44.82629,-0.55814,Entire home/apt,82,1,45,2024-01-26,1.78,26,300,22,3306300436456
549074274325519264,Nice apartment for 4 with parking near Cité du,224295815,Bordeaux,Bordeaux,Bordeaux Maritime,44.86397,-0.55745,Entire home/apt,87,1,40,2024-02-05,1.66,26,296,15,33063000766AD
549083616399545627,Nice apartment for 4 with parking near Cité du,224295815,Bordeaux,Bordeaux,Bordeaux Maritime,44.86453,-0.558,Entire home/apt,100,1,3,2023-07-01,0.12,26,276,1,3306300179488
549090920551151014,Pleasant duplex for 4p recently renovated,224295815,Bordeaux,Bordeaux,Bordeaux Sud,44.82679,-0.55843,Entire home/apt,82,1,2,2023-09-17,0.09,26,283,1,3306300436768
549104135721003290,Beautiful renovated apartment for 2p in front of,224295815,Bordeaux,Bordeaux,Bordeaux Sud,44.82511,-0.55668,Entire home/apt,78,1,10,2023-04-15,0.42,26,335,1,330630043624A
549116220870549733,Pretty 2 bedroom duplex apartment full of charm,440845397,Bordeaux,Bordeaux,Bordeaux Sud,44.82672,-0.55743,Entire home/apt,,1,28,2022-11-20,1.10,1,0,0,3306300435938
549151549366225261,Magnifique appartement avec garage - Jardin Public,3935865,Frank,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85063,-0.57398,Entire home/apt,,30,6,2022-08-05,0.27,5,0,0,"Available with a mobility lease only (""bail mobilité"")"
549259837056473971,Beau 3 pièces cosy avec parking et terrasse,13779218,Julien,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86147,-0.57423,Entire home/apt,115,30,72,2024-03-08,2.78,3,110,25,33063006923E1
549279017675414557,Studio calme dans bordeaux,45965830,Camille & Antoine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82926,-0.58373,Private room,39,2,21,2023-08-30,0.92,2,195,13,"Available with a mobility lease only (""bail mobilité"")"
549740384367493687,Loft neuf tout équipé 35m2,360719926,Sébastien,Saint-Louis-de-Montferrand,Saint-Louis-de-Montferrand,44.95289,-0.53364,Entire home/apt,42,2,8,2023-12-06,0.32,1,210,2,
551151724043907562,Magnifique maison à côté de Bordeaux avec piscine,55112340,Guillaume,Eysines,Eysines,44.88086,-0.64198,Entire home/apt,430,5,2,2023-08-12,0.10,1,97,1,
551239306697744134,Appartement lumineux centre historique de Bordeaux,442763526,Marie,Bordeaux,Centre ville (Bordeaux),44.84041976928711,-0.571690022945404,Entire home/apt,80,2,16,2024-03-03,0.62,1,83,7,330630066864E
551345283588581426,Maison calme et lumineuse avec jardin,39267915,Fabien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82658,-0.59003,Entire home/apt,74,3,3,2023-10-31,0.31,1,328,3,3306300873896
551796051907803769,Chambre dans maison partagée avec piscine - 6 -,332816551,Patricia,Bordeaux,La Bastide,44.84727,-0.55662,Private room,43,2,62,2024-03-08,2.39,13,67,28,
551827983909779881,Chambre dans maison partagée avec piscine - 7 -,332816551,Patricia,Bordeaux,La Bastide,44.84769,-0.55868,Private room,43,1,71,2023-10-13,2.78,13,67,27,
551944456589616512,Grande maison de ville avec jardin et piscine,47121520,Aurélien,Bordeaux,Caudran,44.83883,-0.61205,Entire home/apt,290,5,2,2023-08-20,0.26,1,162,2,330630071342E
552055237174681939,Le LIFE BG propose aussi des chambres triples !,440992490,Hotel,Bordeaux,Bordeaux Sud,44.8289,-0.55997,Private room,149,1,1,2022-03-12,0.04,3,318,0,
552060121903831608,"1,2,3,4? Ok ! Nous avons des chambres quadruples:)",440992490,Hotel,Bordeaux,Bordeaux Sud,44.82869,-0.55991,Private room,161,1,8,2023-01-01,0.33,3,308,0,
552494486203341565,"climatisé à Bègles , bel appartement de 40m2",399387658,Valerie,Bgles,Bgles,44.80627,-0.561,Entire home/apt,,4,22,2023-08-27,0.87,1,0,10,
552579794630787272,Suite parentale dans logement résidentiel,408015023,Mathieu,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.85813,-0.4909,Private room,33,2,29,2024-01-17,1.13,1,78,9,
552961816717521765,Appartement avec parking et terrasse,42918008,Benoit,Bgles,Bgles,44.80025,-0.55821,Entire home/apt,63,3,11,2023-08-02,0.46,1,11,2,
553336577698478616,Maison de ville entre Darwin et Jardin botanique,692256,Marion,Bordeaux,La Bastide,44.84873,-0.56376,Entire home/apt,140,2,14,2023-08-25,0.68,2,153,5,330630072363F
553421441947732231,Appartement panoramique 80 m² avec grande terrasse,10538713,Axel,Bordeaux,Centre ville (Bordeaux),44.84521,-0.5893,Entire home/apt,80,4,3,2022-12-19,0.16,1,203,0,3306300823153
553495576228840832,BORDEAUX STUDIO NEUF DRAPS COMPRIS,394141444,Enzo,Bordeaux,Nansouty - Saint Gens,44.82585,-0.57076,Entire home/apt,51,2,66,2024-03-07,2.62,1,353,27,33063007122E5
553527570482797424,Agréable Maison de ville avec jardin & parking,3603474,Adele Et Nicolas,Bordeaux,Centre ville (Bordeaux),44.84345,-0.5978,Entire home/apt,,3,0,,,1,0,0,33063007115BB
553621731371580172,"Maison de vacances, piscine et cuisine extérieure",62761026,Julien,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89298,-0.7329,Entire home/apt,400,7,3,2023-08-19,0.15,1,110,2,
554016851124794584,Grand studio indépendant et calme Bordeaux centre.,14708781,Claire,Bordeaux,Centre ville (Bordeaux),44.84485,-0.58187,Private room,60,1,22,2024-03-07,0.85,1,174,10,
554058887585433943,Appartement Bordeaux centre,112819895,Sabrina,Bordeaux,Centre ville (Bordeaux),44.84611,-0.58322,Entire home/apt,,1,30,2023-09-10,1.16,2,0,10,3306300714882
554082677889204402,Chambre dans résidence à Merignac,25447967,Christine,Merignac,Le Burck,44.81592,-0.6382,Private room,,30,1,2022-04-02,0.04,3,22,0,
554140319717332253,"Appartement calme, 4 voyageurs, parking gratuit",143940145,Hugo,Bruges,Bruges,44.87048,-0.58103,Entire home/apt,60,2,8,2023-07-16,0.37,5,0,2,
554146892873980063,Appartement Bordeaux avec parking couvert,19505097,Laurie,Bordeaux,La Bastide,44.85585695076072,-0.5502885942688951,Entire home/apt,110,3,7,2023-09-24,0.60,1,15,7,330630092696A
554266481848873220,* Gorgeous flat in the very heart of Bordeaux *,59612944,Coralie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85128,-0.57712,Entire home/apt,,365,12,2022-10-07,0.50,1,0,0,330630074291F
554902712981831138,Bordeaux St Michel. Très agréable Studio Mezzanine,7502625,Pierre,Bordeaux,Bordeaux Sud,44.83298,-0.57045,Entire home/apt,,30,0,,,3,29,0,"Available with a mobility lease only (""bail mobilité"")"
554927383636815188,"APPT LOLA, Agréable T2
Mérignac Saint-Augustin",152456716,Virginie,Merignac,La Glacire,44.832741,-0.618695,Entire home/apt,70,3,52,2023-12-17,2.03,2,78,16,
555048398311575976,Maison de Ville,62816828,Clement,Eysines,Eysines,44.87608,-0.62608,Private room,40,1,2,2022-10-07,0.11,1,365,0,
555416618126312272,Chambre dans maison partagée avec piscine - 5 -,332816551,Patricia,Bordeaux,La Bastide,44.84747,-0.55867,Private room,43,1,69,2023-11-24,2.71,13,67,36,
555588665632444189,Maison familiale au calme,170985504,Julie,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86546,-0.7316,Entire home/apt,50,7,1,2022-08-14,0.05,1,219,0,
555636144777257420,Maison T4 avec jardin,103020887,Flora',Bruges,Bruges,44.87949,-0.58662,Entire home/apt,143,1,16,2024-02-04,0.68,1,88,6,
556404718521051469,"T2 aux portes de Bordeaux, centre ville de Bègles.",260940162,Cedric,Bgles,Bgles,44.79907,-0.55774,Entire home/apt,63,3,59,2023-10-12,2.29,1,81,27,2022-03
556508222669949086,Nice family home well deserved,44175043,Xavier,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90317,-0.70395,Entire home/apt,90,7,13,2023-08-30,0.64,1,69,7,
556987211897214561,STUDIO COSY MEUBLE 25 M2 LUMINEUX ET BIEN EQUIPE,36818162,Carlos,Villenave-d'Ornon,Villenave-d'Ornon,44.78076,-0.56585,Entire home/apt,45,3,0,,,1,365,0,
557018547381409319,¤ VOYAGE AUX CAPUCINS ¤,14271470,Manon,Bordeaux,Bordeaux Sud,44.8275,-0.56856,Entire home/apt,135,2,48,2024-03-10,2.08,1,229,27,33063007162D6
557027036693337124,Grand T2 Place de la Bourse avec parking privé,19405513,Thibaut,Bordeaux,Centre ville (Bordeaux),44.83944,-0.57056,Entire home/apt,116,1,27,2023-10-16,1.10,1,360,7,33063007163DC
557044036514724771,Beautiful oasis near Bordeaux city center,20610906,Violaine,Bgles,Bgles,44.80838,-0.56466,Entire home/apt,,6,13,2023-08-05,0.51,1,0,2,
557225339796838716,Appart en centre ville,239581139,Sev,Bordeaux,Bordeaux Sud,44.83282,-0.5763,Entire home/apt,,1,38,2022-07-15,1.49,1,0,0,33063007154A6
557256649931682373,Appartement cosy et calme aux Chartrons,35889513,Samantha,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85597,-0.57715,Entire home/apt,69,2,38,2024-03-17,1.48,1,14,20,33063007167F4
557929487272537921,Loft cosy & lumineux,31705290,Naïs,Bordeaux,Nansouty - Saint Gens,44.82508,-0.5768,Entire home/apt,105,5,14,2023-08-14,0.55,1,34,4,3306300716901
557984881822925007,"Bordeaux, appartement avec balcon.",31168548,Romuald,Bordeaux,Bordeaux Sud,44.826565,-0.564849,Entire home/apt,71,2,12,2023-11-12,0.47,1,5,5,330630071394C
558339123485340845,Grand T2 en plein cœur de Bordeaux,16013590,Morgane,Bordeaux,Bordeaux Sud,44.8312,-0.56884,Entire home/apt,80,2,58,2024-01-07,2.34,1,8,12,330630072415D
558406251156038644,Appartement lumineux Bordeaux bastide,45792008,Sylvie,Bordeaux,La Bastide,44.83983,-0.55261,Entire home/apt,51,2,62,2023-09-24,2.52,2,337,32,3306300591479
558463849876984042,Maison familiale entre Bordeaux et l'Océan,8063263,Alice,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.90263,-0.73598,Entire home/apt,110,5,0,,,1,180,0,
558488620777996060,"T2 - Côté cour, hypercentre, calme et spacieux",444299202,Bastien,Bordeaux,Bordeaux Sud,44.83047,-0.57322,Entire home/apt,60,7,10,2024-03-03,0.43,1,63,1,33063010926CA
558708965631336642,Chambre individuelle dans une maison résidentielle,121177657,Isabelle,Merignac,Chemin Long,44.81124,-0.66253,Private room,52,1,10,2024-03-17,0.45,6,363,4,
558801230008534648,Lovely apartment in the heart of Bordeaux,75312773,Benjamin,Bordeaux,Bordeaux Sud,44.83442,-0.56612,Entire home/apt,77,3,23,2024-01-02,0.95,1,326,17,3306300700992
559138357746765953,La maison de Cécile,58316654,Cecile,Martignas-sur-Jalle,Martignas-sur-Jalle,44.84691,-0.78721,Entire home/apt,134,7,1,2022-06-26,0.05,3,15,0,
559303156338122004,Nice and modern flat with balcony and parking in,184945495,Welkeys,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8593,-0.58717,Entire home/apt,53,365,18,2022-09-12,0.71,12,23,0,33063007124F1
559315886628934423,Bordeaux Chéri -mignon apt en plein centre ville,266667700,Louis,Bordeaux,Centre ville (Bordeaux),44.83833,-0.56837,Entire home/apt,140,2,17,2023-08-05,0.67,1,312,6,3306300717525
559776666568321330,Appartement 5min Bordeaux centre,305668189,Carlos,Bordeaux,La Bastide,44.85333790210101,-0.538821989251208,Entire home/apt,,365,8,2023-10-08,0.62,1,0,7,3306300915823
559809503866669014,Superbe appartement avec parking gratuit couvert,33089190,Thomas,Bordeaux,Bordeaux Sud,44.83311,-0.56784,Entire home/apt,250,2,54,2023-10-28,2.17,1,338,22,3306300717837
559892414279889645,Studio cocooning avec jardin ☀️☀️,214805039,Lila,Pessac,Le Monteil,44.80271,-0.65728,Entire home/apt,,2,12,2022-08-14,0.49,1,0,0,FR13904554359
559918875616682195,Grand appartement lumineux 100m2,19684085,Camille,Bordeaux,Bordeaux Sud,44.83565,-0.56792,Entire home/apt,,365,1,2022-03-13,0.04,1,0,0,330630071793D
560594173397069638,Le MEXICO : Appartement cosy près de Bordeaux,357984415,Verly Jocelyne,Merignac,Centre ville (Merignac),44.84722,-0.65119,Entire home/apt,110,3,1,2023-09-19,0.16,1,87,1,
560633639080020437,Petite maison (T2) indépendante avec piscine,444723024,Pierre-François,Talence,Talence,44.80056,-0.59301,Entire home/apt,60,3,16,2024-03-08,0.65,1,188,8,
560651267975017362,T2 spacieux/bien équipé+piscine proche Bordeaux,97283891,Marion,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90593,-0.66998,Entire home/apt,76,2,19,2024-03-16,0.81,1,0,10,
560995517834940448,"Appartement Couple
Jacuzzi/Sauna/Hammam",272198257,Nathan,Bordeaux,Nansouty - Saint Gens,44.82526,-0.56697,Entire home/apt,149,1,214,2023-08-05,8.41,3,363,45,330630071824F
561990892388408165,Maison de ville-Quartier de la Victoire,177369124,Faycal,Bordeaux,Nansouty - Saint Gens,44.8293,-0.57743,Entire home/apt,100,2,7,2023-08-24,0.35,1,344,3,330630071845B
562105992326469961,Maison dans un quartier calme.,29041815,Richard Et Suzanne,Merignac,Capeyron,44.86227,-0.64643,Private room,,2,1,2022-02-23,0.04,1,0,0,
562382346978900229,Charmant appartement bordelais au calme,10407854,Mathieu,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83051,-0.58881,Entire home/apt,,365,10,2022-04-19,0.40,1,0,0,3306300719391
562912517029108981,Maison calme avec piscine et grand jardin,121831039,Christine,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91944,-0.74819,Entire home/apt,200,3,9,2023-07-26,0.41,1,271,4,
563445419635780909,L'étang - Spacieux 85 m2 avec balcon et parking,9382960,Kareen,Bordeaux,Caudran,44.85327,-0.62243,Entire home/apt,107,90,0,,,50,364,0,"Available with a mobility lease only (""bail mobilité"")"
563445442492399817,"Spacieux 2ch, 85 m2 avec balcon et parking",72691486,Arnaud,Bordeaux,Caudran,44.85304,-0.62208,Entire home/apt,103,90,0,,,80,364,0,"Available with a mobility lease only (""bail mobilité"")"
563448860655390195,Grassi - Appartement 2 chambres,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84253,-0.57851,Entire home/apt,214,1,2,2024-02-16,0.11,50,270,1,3306300730277
563452073539298735,Superbe appartement avec piscine,72624018,Emira,Merignac,Centre ville (Merignac),44.83782,-0.64811,Entire home/apt,,28,0,,,3,0,0,
