id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2208581,F3 cosy à Confluence,11238354,Florence,,2e Arrondissement,45.74233,4.81758,Entire home/apt,,2,34,2022-12-12,0.28,2,0,0,20221007-0706
2216501,2 pièces moderne calme avec parking,11306631,Christine Et Lionel,,7e Arrondissement,45.74844,4.84519,Entire home/apt,95,365,6,2018-04-03,0.07,1,51,0,
2255579,Beau deux pièces en RDJ,5495624,Thomas,,9e Arrondissement,45.77285,4.80027,Entire home/apt,93,3,40,2023-12-10,0.35,1,355,4,6938912586989
2276120,"Groupe, parking, déjeuner Au Jardin croix roussien",11621936,Celine,,4e Arrondissement,45.78076,4.8292,Private room,111,1,61,2023-10-08,0.52,1,54,7,
2302128,Studio Vintage 70's,10986983,Marlene,,8e Arrondissement,45.73998,4.87827,Entire home/apt,,1,324,2023-06-02,2.63,1,0,4,6938812348476
2309213,"In Old Lyon. Room, bathroom and private WC",11411984,Claude Thierry,,5e Arrondissement,45.76311,4.8276,Private room,91,2,183,2022-10-24,1.51,1,13,0,6938512618674
2352534,T2 cosy  sur les Pentes de la Croix Rousse,12014823,Giovanna Et Yohann,,1er Arrondissement,45.77203,4.82518,Entire home/apt,,365,4,2020-08-03,0.06,1,87,0,
2383043,Confluence,8131697,Claire,,2e Arrondissement,45.74337,4.8206,Entire home/apt,100,4,49,2023-12-30,0.40,2,266,14,6938612620528
2391835,Vibrant Flat with Gorgeous View of Saône River,402191311,GuestReady,,2e Arrondissement,45.74967,4.82316,Entire home/apt,110,2,70,2024-02-22,0.61,17,311,18,6938212659933
2391982,Amazing Artistic Flat Fit 4 - Vieux Lyon,402191311,GuestReady,,5e Arrondissement,45.76341,4.82828,Entire home/apt,110,2,153,2024-02-25,1.97,17,283,21,6938512563840
2397505,Loger au cœur des pentes de la Croix rousse,9798913,Céline,,1er Arrondissement,45.77233,4.83025,Entire home/apt,100,2,7,2023-12-10,0.45,1,76,6,6938113458231
2400825,"Center old town, Saint Jean",7068319,Malio,,5e Arrondissement,45.76242,4.8287,Entire home/apt,72,2,170,2024-02-25,1.39,2,13,8,6938512556714
2401797,chambre à Croix Rousse,9609751,Ekaterina,,4e Arrondissement,45.77748352886906,4.828956631052752,Private room,41,1,20,2024-03-10,3.24,1,67,20,
2415502,LE JARDIN DES PLANTES/PLANTS GARDEN,5720068,David,,1er Arrondissement,45.77157,4.8274,Entire home/apt,,365,33,2020-01-02,0.27,1,179,0,
2427874,LE CHAMPETRE - close to Part Dieu,4156965,Emilie,,6e Arrondissement,45.76659,4.86755,Entire home/apt,62,28,33,2023-06-23,0.27,19,242,3,6938612382382
2446767,Terrace Heart Strirring View Fourvière/Vieux Lyon,12511374,Isabelle,,5e Arrondissement,45.76063919067383,4.819643020629883,Entire home/apt,78,4,162,2024-03-17,1.34,1,270,10,6938513023403
2475277,studio with terrace,12660907,Anita Et Philippe,,4e Arrondissement,45.77587,4.83075,Entire home/apt,68,3,108,2024-01-16,1.05,1,328,15,6938412359474
2522738,The green bedroom,12916591,Dominique,,2e Arrondissement,45.75399,4.82564,Private room,120,2,7,2023-01-20,0.07,3,101,0,
2562218,Lyon3  lovely single room,5916662,Christiane,,3e Arrondissement,45.7499,4.884,Private room,38,2,204,2024-03-01,1.67,2,243,23,
2574267,Lyon 1er,8994443,Catherine,,1er Arrondissement,45.7687,4.83464,Entire home/apt,60,10,24,2024-01-04,0.25,1,364,5,6938112982832
2590016,Studio de Charme Lyon Centre,3670240,Riva,,1er Arrondissement,45.76996,4.8258,Entire home/apt,75,30,215,2023-12-24,1.77,3,83,5,"Available with a mobility lease only (""bail mobilité"")"
2598292,Part Dieu T2 avec chambre balcon + P -Vivier Merle,5117719,Cecile,,3e Arrondissement,45.75502,4.8576,Entire home/apt,65,7,14,2021-05-25,0.12,17,265,0,6938312436410
2602298,Charmant appartement T2 * Lyon 1er,13328359,Séverine,,1er Arrondissement,45.76579,4.83086,Entire home/apt,80,365,15,2021-02-21,0.13,1,75,0,
2604316,Appartement sympa à la Croix-Rousse,13194801,Samuel,,4e Arrondissement,45.77404,4.82609,Entire home/apt,,365,55,2017-05-08,0.46,1,0,0,
2611038,APPARTEMENT LYON 6° Foch/Roosevelt,11200925,Françoise,,6e Arrondissement,45.76753,4.84863,Entire home/apt,87,3,44,2024-03-09,0.41,3,33,25,6938612609640
2640252,"Pianino Opera, nice, quiet studio",3038226,Sophie,,1er Arrondissement,45.76899,4.83543,Entire home/apt,65,200,5,2021-07-17,0.05,6,294,0,6938112414094
2650078,"appartement 60 m2, immeuble classé",13565438,Clothilde,,5e Arrondissement,45.76391,4.82787,Entire home/apt,110,5,24,2024-02-03,0.20,2,93,4,6938512433186
2659302,Loft 110m2 au coeur de Lyon Croix-Rousse,12768270,Sophie,,1er Arrondissement,45.7729,4.82801,Entire home/apt,395,2,33,2023-12-10,0.29,1,236,1,6938113454964
2696107,In the heart of the old quarter!,13528458,Fari,,5e Arrondissement,45.76319,4.82534,Private room,,2,385,2023-10-07,3.22,1,0,1,
2705522,Appartement Lyon Croix-Rousse,13846699,Ludovic,,1er Arrondissement,45.77393,4.83264,Entire home/apt,,365,1,2016-12-29,0.01,1,0,0,
2777134,"beau studio rénové ,centre de Lyon",14203254,Arlette,,7e Arrondissement,45.75142,4.8423,Entire home/apt,55,8,21,2022-08-27,0.20,1,202,0,Exempt - hotel-type listing
2829757,Meublé particulièrement calme,14476350,Christelle,,8e Arrondissement,45.72357,4.88062,Entire home/apt,55,3,73,2024-02-17,0.61,1,333,6,6938812533271
2839702,Private bedroom & south facing yard,7974833,Clémentine,,6e Arrondissement,45.76874,4.85276,Private room,,1,4,2016-02-16,0.04,2,0,0,
2839704,Appart+Jardin à deux pas du parc de la Tête d'or,7974833,Clémentine,,6e Arrondissement,45.7701,4.85237,Entire home/apt,,365,1,2017-12-10,0.01,2,0,0,
2854913,Chambre (2 pers) T2 berges du Rhône,14595282,Leslie,,3e Arrondissement,45.75673,4.84315,Private room,,1,1,2014-12-07,0.01,1,0,0,
2894093,Agréable T2 Lyon1er/Croix Rousse,14790563,Isabelle,,1er Arrondissement,45.77426,4.8355,Entire home/apt,,10,16,2021-07-22,0.13,1,0,0,6938112676984
2896466,Loft au cœur des Brotteaux by camalan !,14803034,Alain,,6e Arrondissement,45.76755,4.85848,Entire home/apt,239,1,255,2024-03-03,2.48,3,323,43,6938612935183
2897630,chambre proche du centre - M2-1,14809773,Sébastien,,5e Arrondissement,45.75665,4.81511,Private room,30,7,6,2021-06-01,0.05,19,302,0,
2915632,Appart cosy  sur les Pentes de la Croix Rousse,14889811,Karine,,1er Arrondissement,45.77166,4.83278,Entire home/apt,,2,133,2022-11-06,1.11,2,0,0,6938113030243
2971337,Canut pentes de la Croix-Rousse,15160605,Céline,,1er Arrondissement,45.77178,4.83486,Entire home/apt,,365,26,2017-12-10,0.23,1,0,0,
2976822,Appartement Arty,15183338,Agathe,,6e Arrondissement,45.76389,4.85684,Entire home/apt,67,2,59,2023-09-29,0.49,1,79,4,6938612656061
2977144,Spacieux appartement,15081400,Quentin,,7e Arrondissement,45.75465,4.8411,Entire home/apt,,365,0,,,1,0,0,
2987786,"Chambre privée au calme, dans appart cosy",14889811,Karine,,1er Arrondissement,45.77165,4.83446,Private room,46,2,63,2024-03-18,0.54,2,68,33,
2996021,Cossu T2 avec balcon,15272676,Anaël,,3e Arrondissement,45.76127,4.8649,Entire home/apt,,365,59,2018-03-17,0.49,1,0,0,
3020225,Comfortable 37m² flat for 4 people.,15389836,Hermès,,3e Arrondissement,45.75392,4.8675,Entire home/apt,,365,0,,,1,0,0,
3039971,L'Antre Sol,15479272,Valérie Et Marlène,,5e Arrondissement,45.76789,4.82569,Entire home/apt,64,14,24,2024-01-04,0.21,1,57,5,6938112466752
3045207,"Quai Victor Augagneur, Hôtel-Dieu",7576474,Mohom,,3e Arrondissement,45.75875,4.84109,Entire home/apt,143,1,834,2024-03-03,7.27,13,348,26,6938312527668
3080412,Très bel appartement T2 idéalement situé,15675263,Marie,,2e Arrondissement,45.76089,4.83703,Entire home/apt,,365,2,2016-11-10,0.02,1,0,0,
3080845,Chambre dans grand app de 90m2 vue dégagée,3596049,Emmanuel,,2e Arrondissement,45.74357,4.82407,Private room,52,2,88,2024-03-08,1.30,1,198,23,
3086902,STUDIO IN THE HEART OF CROIX-ROUSSE,15705939,Cathy,,4e Arrondissement,45.77813,4.832,Entire home/apt,57,2,462,2024-03-08,4.09,1,248,56,6938412636618
3104078,Joli T3 slopes of the Croix Rousse,15781138,Pierre,,1er Arrondissement,45.76984,4.83626,Entire home/apt,75,3,83,2023-12-10,0.80,2,37,10,6938112978179
3106592,Le centre ville au calme (chambre privée),9732751,Christophe,,7e Arrondissement,45.75093,4.8375,Private room,,2,23,2019-01-05,0.19,2,0,0,
3109421,Lovely apartment in Royal neighborhood for 4,291015206,La Nuitée,,1er Arrondissement,45.76988,4.83745,Entire home/apt,84,2,18,2020-01-22,0.17,81,0,0,6938112689555
3120432,DUPLEX Centre CROIX ROUSSE / VUE JARDIN,10937034,Laurent,,4e Arrondissement,45.77842,4.8305,Entire home/apt,92,5,11,2023-01-24,0.11,1,364,0,6938412605538
3121084,studio dans maison de ville,15854880,Denis,,8e Arrondissement,45.72471,4.8801,Entire home/apt,42,6,16,2024-02-16,0.14,3,7,5,6938812412319
3136123,Bel appartement 5min Hotel de ville,15524720,Nina,,6e Arrondissement,45.77007,4.84382,Entire home/apt,,365,5,2015-06-06,0.04,1,0,0,
3151277,"Charming 2 room flat, 55m² downtown",15995025,Paco Et Laurie,,7e Arrondissement,45.74895,4.8446,Entire home/apt,,365,18,2016-12-29,0.16,2,0,0,
3159431,Lovely flat  .Vieux Lyon,16031596,Jean Marie,,5e Arrondissement,45.75791,4.82451,Entire home/apt,96,3,72,2023-01-08,0.65,1,81,0,6938012500631
3163205,L’Artiste – studio calme au coeur de Lyon,15799960,Marc-Edouard,,1er Arrondissement,45.76868,4.83646,Entire home/apt,75,2,67,2024-01-21,0.58,1,83,17,6938113087354
3191258,LOFT centre Lyon confluence idéal famille,11193285,Alban,,2e Arrondissement,45.74566,4.82246,Entire home/apt,350,5,0,,,1,26,0,6938224394358
3253366,Loft 300 m2 with garden Old Town,5322620,Guilaine,,5e Arrondissement,45.75438,4.82383,Entire home/apt,850,2,71,2024-03-17,0.65,2,169,12,6938512612736
3256098,T2  Croix Rousse Gros caillou,16466955,Vincent,,1er Arrondissement,45.7735868,4.834822400000001,Private room,39,7,0,,,1,354,0,
3297586,Chambre d'hôtes indépendante de charme  Lyon 9,16657588,Sylvie Et Xavier,,9e Arrondissement,45.79923,4.83447,Private room,110,1,50,2023-10-12,0.77,1,167,5,
3305894,BELLECOUR ( rue gasparin ),16696034,Olivier,,2e Arrondissement,45.7579,4.8331,Entire home/apt,,365,72,2020-08-26,0.61,1,88,0,
3337578,location appartement Lyon 01,16846907,Mony,,1er Arrondissement,45.77084,4.83444,Entire home/apt,49,365,0,,,1,362,0,
3343095,Beautiful Loft Style Artist,16873161,Patrick,,3e Arrondissement,45.75253,4.86438,Entire home/apt,,3,63,2023-06-23,0.56,3,0,2,6938313295552
3345995,"Appartement ancien.
170 m2 en plein coeur de Lyon.",16889087,Sandrine,,2e Arrondissement,45.76445,4.83257,Entire home/apt,,3,31,2022-04-24,0.28,1,0,0,6938312919925
3355484,"Homestay Lyon, downtown,  2nd distr",12575859,Sophie,,2e Arrondissement,45.75459,4.82583,Private room,18,30,3,2019-03-27,0.03,1,363,0,
3369420,Renaissance au cœur du Vieux Lyon,16999525,Karenetfabrice,,5e Arrondissement,45.76469,4.82817,Entire home/apt,150,365,0,,,1,365,0,
3374855,Nice indept furnished T1 in Lyon,15819236,Fatima,,7e Arrondissement,45.74165,4.84043,Entire home/apt,,7,5,2018-09-28,0.04,1,83,0,6938713071055
3390530,Cosy studio Lyon 1er Croix Rousse,15719632,Anthony,,1er Arrondissement,45.77367401123047,4.833452224731445,Entire home/apt,52,3,166,2024-03-02,1.44,21,178,21,6938112505849
3402686,3 rooms apartment Lyon 1er downtown,17158150,Guilhem,,1er Arrondissement,45.77126,4.83592,Entire home/apt,,365,0,,,1,0,0,
3403380,A 84m ² Lyon for you.,17110764,Nadine Et Richard,,7e Arrondissement,45.74704,4.84685,Entire home/apt,,365,109,2018-03-31,0.94,1,0,0,
3410356,Chambre indépendante sur le Parc de la Tête d'Or,6829639,Laure,,6e Arrondissement,45.77631,4.84484,Private room,55,2,163,2024-02-17,1.38,1,315,25,6938612806313
3414046,Chambre dans appartement équipé -GL1,14809773,Sébastien,,3e Arrondissement,45.75558,4.8426,Private room,35,5,12,2021-09-11,0.11,19,298,0,
3435928,bel appartement Croix-Rousse,17318153,Catherine,,4e Arrondissement,45.77694,4.826,Entire home/apt,,365,30,2019-12-15,0.26,1,0,0,
3447042,Le Vert Levy - proche Part Dieu,17371933,Véronique Et Sébastien,,3e Arrondissement,45.75294,4.86501,Entire home/apt,,365,18,2021-08-14,0.16,1,178,0,
3464928,T2 en duplex,17457488,Lionel,,1er Arrondissement,45.76888,4.83336,Entire home/apt,,365,48,2017-01-02,0.41,1,0,0,
3465206,Appt quiet with parking in la Croix-Rousse,17458654,Yvan,,4e Arrondissement,45.7778,4.82397,Entire home/apt,,2,64,2023-08-02,0.55,1,0,3,6938412646120
3471231,Studio Calme Lumineux à Vaise,17488690,Philippe,,9e Arrondissement,45.77666,4.80853,Entire home/apt,49,4,124,2024-03-08,1.06,1,0,11,6938912911544
3476834,Private room near Part-Pieu,7599382,Cristian,,3e Arrondissement,45.75495,4.86566,Private room,,2,5,2018-09-07,0.07,3,0,0,6938312701674
3476854,Chic appartement near La Part-Dieu station,7599382,Cristian,,3e Arrondissement,45.75555,4.86745,Entire home/apt,,3,70,2018-06-01,0.64,3,0,0,6938312701674
3491859,Appartement Lyon 4 Croix Rousse terrasse + Garage,17584291,Benjamin,,4e Arrondissement,45.78249,4.83729,Entire home/apt,300,2,15,2023-12-10,0.14,1,114,6,6938413070148
3501079,"2 rooms, 1 livingroom, 1 garden.",17629115,Marie,,8e Arrondissement,45.74013,4.86697,Entire home/apt,,365,5,2017-12-10,0.05,1,0,0,
3514864,Private Room,7599382,Cristian,,3e Arrondissement,45.7552,4.86702,Private room,,3,12,2019-12-08,0.12,3,0,0,6938312701674
3517871,Charm Old Lyon near courthouse 1,17712817,Odile,,5e Arrondissement,45.7632,4.82684,Entire home/apt,133,5,319,2024-02-17,2.73,3,193,25,6938512378550
3519149,Belle maison 150 m2 Croix Rousse,10581514,Pascal,,4e Arrondissement,45.78133,4.83485,Entire home/apt,,365,2,2014-08-18,0.02,1,0,0,
3557394,Croix Rousse bijou studio flat,17909339,Philippine & Pierre-Jean,,1er Arrondissement,45.77381,4.83658,Private room,70,30,70,2023-07-21,0.61,6,286,2,
3569031,jolie appartement  croix rousse,10402413,Yvan,,4e Arrondissement,45.77514,4.82299,Entire home/apt,60,2,159,2024-03-09,1.36,1,275,19,6938413094397
3583248,Bel appartement en plein Vieux Lyon,18049567,Marie,,5e Arrondissement,45.75907,4.8257,Entire home/apt,,365,8,2017-03-12,0.07,1,0,0,
3597316,Très beau T3 avec Jardin en Bord de Saône,18013300,Morgane,,9e Arrondissement,45.79016,4.81428,Entire home/apt,,365,12,2017-04-17,0.10,1,0,0,
3600741,chambre au métro Jean Jaurès,18141612,Simon,,7e Arrondissement,45.73622,4.83858,Private room,,3,67,2023-09-08,0.65,3,0,4,
3607373,Cordeliers Chambre dans appart 90m2,18179406,Leonardo,,2e Arrondissement,45.76158,4.83268,Private room,,1,0,,,1,0,0,
3609743,Chambre avec dressing.,18189468,Marie-Noëlle,,5e Arrondissement,45.76411,4.78683,Private room,71,4,4,2022-12-16,0.04,4,265,0,
3634760,Duplex au coeur de Lyon 1er,17515265,Anais Et Thomas,,1er Arrondissement,45.76981,4.83553,Entire home/apt,150,2,20,2024-03-17,0.17,1,302,8,6938113465060
3647704,Collocation jeunes Lyon 7ème,18234119,Romain,,7e Arrondissement,45.74965,4.83815,Private room,,1,0,,,1,0,0,
3650741,"Idéal pour les Lumieres, proximite Presqu'ile",6182909,Benjamin,,3e Arrondissement,45.75644,4.84377,Entire home/apt,,2,20,2017-11-01,0.17,1,0,0,6938213079112
3658060,Studio 2 personnes Lyon,18534756,Xavier,,7e Arrondissement,45.75188,4.84784,Entire home/apt,,365,0,,,1,0,0,
3664047,Appartement typique Croix-Rousse,11593062,Fabrice,,4e Arrondissement,45.77639,4.8339,Entire home/apt,,365,3,2014-12-08,0.03,1,0,0,
3664923,Bel appartement typiquement Lyonnais Croix Rousse,18581140,Dominique,,4e Arrondissement,45.77507,4.83404,Entire home/apt,,2,3,2019-01-28,0.03,1,0,0,6938412603162
3683970,Super appartement bien situé,18732380,Schirin,,3e Arrondissement,45.75308,4.85314,Entire home/apt,,365,8,2014-11-02,0.07,1,0,0,
3724105,Nice family appt. walk dist. center,19024664,Pierre,,7e Arrondissement,45.74794,4.83589,Entire home/apt,,365,4,2017-01-02,0.03,1,0,0,
3733458,Loft entre Part Dieu et Tete d'Or,3670240,Riva,,3e Arrondissement,45.7637,4.86437,Entire home/apt,95,2,156,2024-03-05,1.36,3,92,5,6938613054651
3766207,Petit Cocon Sathonay - Coquet et Calme,19293015,Aude,,1er Arrondissement,45.76968,4.82945,Entire home/apt,,2,39,2019-09-28,0.33,1,0,0,6938112527427
3788419,Loft Cordeliers Hyper centre,18437085,Luc,,2e Arrondissement,45.76199,4.8371,Entire home/apt,,365,5,2021-09-10,0.04,1,177,0,
3791356,Modern 3-bedroom flat in vibrant area Croix Rousse,17909339,Philippine & Pierre-Jean,,1er Arrondissement,45.77406,4.83683,Entire home/apt,240,30,256,2023-08-02,2.21,6,203,1,"Available with a mobility lease only (""bail mobilité"")"
3800788,"Bel appartement central, lumineux",19523601,Juliane,,1er Arrondissement,45.76584,4.83337,Entire home/apt,,755,15,2017-12-10,0.13,1,0,0,
3818579,STUDIO,19633690,Mohamed Cherif,,3e Arrondissement,45.76024,4.87399,Entire home/apt,,365,1,2015-10-20,0.01,1,0,0,
3832026,Superbe 3 Pièces 100m2 Lyon 6 Triangle d'Or,19727411,Florence Et Michel,,6e Arrondissement,45.77075,4.85109,Entire home/apt,160,5,63,2023-10-09,0.60,1,160,3,6938612920733
3835662,LYON 1 PLACE DES TERREAUX,19740183,Romain,,1er Arrondissement,45.76891,4.83539,Entire home/apt,,365,1,2017-12-10,0.01,1,0,0,
3840978,Studio design Part-Dieu - Tête d'Or,15080065,Kevin Et Emilie,,6e Arrondissement,45.76902,4.85504,Entire home/apt,75,4,229,2024-01-19,2.17,2,134,23,6938812458938
3848179,Joli T1 lumineux et agréable.,9696654,Carine,,3e Arrondissement,45.75524,4.84772,Entire home/apt,45,365,11,2015-07-27,0.10,1,364,0,
3848853,les pierres fleuris,19842025,Sebastien,,1er Arrondissement,45.77036,4.83556,Entire home/apt,,365,0,,,1,0,0,
3936034,Chambre spacieuse au calme. 20 m2,4224419,Laurence,,7e Arrondissement,45.75269,4.8469,Private room,59,5,16,2024-02-20,0.15,1,41,4,
3945204,★ Le 9ème ★ Check in 24/24h ★ Wifi ★ HomaLyon ★,7449887,Valérie Et Frank,,9e Arrondissement,45.7769,4.80203,Entire home/apt,75,2,114,2024-03-18,0.99,4,155,4,6938912379133
3945849,"Charming appartment, center of Lyon",20448153,Estelle,,1er Arrondissement,45.7739,4.83097,Entire home/apt,,3,5,2018-12-10,0.04,1,0,0,6938112999559
3951129,Lovely Canut apt heart Croix-Rousse,7195550,Pauline Et Adrien,,1er Arrondissement,45.77352,4.8328,Entire home/apt,,365,14,2017-08-05,0.12,2,0,0,
3964177,Appt 100m²  7per. Center Cx Rousse,18123192,Fabien,,4e Arrondissement,45.77762,4.82419,Entire home/apt,,2,10,2023-12-10,0.09,1,0,1,6938413058468
4011574,Une chambre pour découvrir Lyon,17295865,Nadège,,7e Arrondissement,45.74851,4.83932,Private room,,1,15,2019-08-12,0.13,1,0,0,
4018020,Garçonnière atypique centre de Lyon,19462116,Franck,,1er Arrondissement,45.77103,4.83371,Entire home/apt,,365,16,2016-12-11,0.14,1,0,0,
4019465,Jolie chambre à la Croix Rousse,16525872,Suzanne,,4e Arrondissement,45.77952,4.83439,Private room,39,1,30,2020-02-11,0.26,2,0,0,
4027941,chambre pour 2 personnes terrasse,15770116,Laurence,,3e Arrondissement,45.75353,4.8814,Private room,,2,107,2022-06-17,1.00,1,0,0,
4042997,"""Bienvenue à Brouqueline""...",7079835,Nicolas-Fernand,,7e Arrondissement,45.74839,4.84561,Entire home/apt,84,2,146,2024-01-14,1.49,1,23,14,6938713110548
4057391,Duplex central avec 3 chambres + balcon + parking,21042843,Maëva & Grégoire,,3e Arrondissement,45.76117,4.85038,Entire home/apt,,365,6,2018-12-09,0.07,1,0,0,
4070443,Appartement duplex/Loft Lyon centre,9145216,Louis,,6e Arrondissement,45.76933,4.8511,Entire home/apt,,365,1,2014-12-07,0.01,1,0,0,
4075204,Charming T2 with blacony Lyon 6th,7384821,Arnaud,,6e Arrondissement,45.77031,4.85088,Entire home/apt,72,2,322,2024-03-18,2.84,1,320,38,6938613027235
4080590,Studio prox. Universités et Gares,16557394,Liliana,,7e Arrondissement,45.74355,4.8491,Entire home/apt,,365,15,2021-09-24,0.13,1,0,0,
4098481,Last nights before moving out,16437856,Lana,,3e Arrondissement,45.75352,4.86877,Private room,,1,32,2018-03-26,0.28,1,0,0,
4102079,Agréable T2 Lyon 7ème,10223610,Yoann,,7e Arrondissement,45.74719,4.84281,Entire home/apt,,365,4,2016-03-27,0.04,1,0,0,
4103384,Appartement de caractère à Lyon 1er,11325327,Olivier,,1er Arrondissement,45.77027,4.83416,Entire home/apt,80,2,290,2024-03-07,2.52,1,203,36,6938112402119
4103566,Atico soleado con terraza y vistas -Lyon Part Dieu,19241755,Patrick,,6e Arrondissement,45.76569,4.85148,Entire home/apt,79,10,160,2024-03-15,1.64,1,301,5,0693861900024
